1,2,3,4,5,6,7,8,9,10,11,12
-5.064467741935485,-1.404426108374384,4.995935483870968,13.587083333333334,19.298806451612904,23.66785555555555,25.40224193548387,24.057575268817207,18.999133333333337,12.099161290322579,3.3332888888888883,-2.665478494623656
