54399,54433,54511,54514,54398,54412,54416,54419,54421,54424,54431,54594,54501,54505,54596,54597,54406,54499,54410,54513
-0.03847926267281032,0.25933179723502375,0.38698156682027607,0.2508064516129025,0.414861751152074,0.7779953917050673,0.45253456221198096,0.8860599078341012,0.564516129032258,0.45829493087557527,-0.41866359447004653,0.23847926267281094,0.500230414746544,0.2406682027649758,0.27580645161290374,0.5038018433179738,0.463709677419355,0.08894009216589849,0.48836405529953986,0.2684331797235022
-1.3668015482054892,-1.049859254046446,-0.8830225193525685,-1.2112552779732584,-1.0276477832512316,-0.3911110133708644,-1.1003738564391283,-0.681447923997185,-1.0821472554539064,-0.9477040816326532,-1.4354855735397607,-1.1580752990851515,-0.6640218156228008,-1.105506685432794,-1.1472158691062628,-0.8872185080928925,-0.709465165376495,-1.1752419071076707,-1.2492918719211827,-1.2003474665728358
-2.707258064516128,-2.546543778801843,-2.4610599078341027,-2.6888248847926275,-2.351612903225807,-1.3656682027649774,-1.9404377880184351,-2.063824884792626,-1.9337557603686628,-2.290092165898617,-2.76336405529954,-2.8527649769585244,-1.3875576036866368,-2.4847926267281104,-2.5156682027649775,-1.5624423963133647,-1.8683179723502303,-2.4642857142857153,-1.7097926267281107,-2.706336405529952
-1.295833333333336,-1.1058333333333383,-0.9454761904761853,-1.1174999999999997,-1.250357142857144,-1.2379761904761946,-1.2171428571428624,-0.9760714285714265,-1.1901190476190493,-1.358928571428578,-1.5840476190476185,-1.3485714285714305,-1.2771428571428576,-1.1459523809523784,-1.1852380952380983,-1.3505952380952362,-1.366428571428571,-1.1920238095238087,-1.38630952380952,-1.1528571428571421
-1.0158431472947633,-1.1286511875221557,-0.55830379298121,-0.9362947536334651,-1.0751749445297811,-0.713594470046079,-0.9376926744001288,-0.715220174091133,-0.6773732718894081,-1.2940668202764947,-1.400029868578251,-1.0244367639528917,-0.7183602150537567,-1.0330683563748124,-0.8865529953916997,-0.8159979342126142,-0.750533794162827,-1.0558000953440256,-0.9925115207373274,-1.0201571757735337
-1.194876847290633,-0.8805357142857204,-0.8977380952380933,-1.293333333333333,-1.0240476190476215,-1.8005952380952337,-1.2598724489795892,-0.9394047619047612,-1.7032380952380954,-1.3060714285714177,-1.3556896551724087,-1.1395238095238156,-1.33702380952381,-1.1879228243021416,-0.8654802955665026,-1.4582857142857222,-1.2489583333333343,-1.638544973544981,-1.419523809523815,-1.159642857142856
-1.3117204301075347,-1.0097695852534407,-1.0488709677419337,-1.3555491551459191,-1.2358371735791067,-1.336534562211984,-1.2425115207373345,-0.8490783410138292,-1.364027490862867,-1.3279109062979941,-1.4277764976958451,-1.4289784946236637,-0.8251892692560894,-1.1048655913978571,-1.0413594470046057,-0.8379628158271011,-0.8581541218637945,-1.301417050691235,-1.0328042328042244,-1.314861751152069
1.00034562211982,1.1981566820276548,1.4716589861751146,0.9058755760368733,1.1366359447004513,1.507552041951378,1.1873271889400918,1.538248847926269,1.5367511520737374,0.9686635944700406,0.8145161290322633,0.8377880184331872,1.4178770061973545,0.955069124423968,1.0163594470046107,1.1801555299539146,1.3261520737327253,1.0846774193548399,1.6665846250523657,1.0791474654377922
-0.41741071428571175,-0.29997252747253,-0.18904761904761358,-0.7101904761904798,-0.317809523809526,-0.02779100529100731,-0.20363300492610747,-0.10136054421768392,-0.16112637362637372,-0.2512037037037089,-0.9049867724867795,-0.6812840136054454,0.038928571428570535,-0.4009523809523863,-0.23384353741496255,-0.07342490842490434,-0.04088435374149313,-0.565677655677657,-0.003095238095237818,-0.5411309523809571
-0.0021889400921644153,0.40656682027649715,0.22235023041474378,-0.14112903225806228,0.1949308755760395,0.4527649769585249,0.1913594470046096,0.4925115207373274,0.26198156682028184,0.0003456221198092635,-0.08790322580644983,-0.21221198156682064,0.3853686635944715,0.2973502304147466,-0.05230414746543666,0.13963133640553238,0.2622119815668249,-0.007488479262670822,0.17350230414746548,0.003917050691240931
-0.5352380952380962,-0.06845238095238138,-0.1878571428571405,-0.6035714285714291,-0.26976190476190354,-0.39083333333333337,-0.5036904761904766,0.12630952380952376,-0.28202380952380857,-0.5314285714285716,-0.9194047619047616,-0.6886904761904753,-0.1458333333333326,-0.26952380952381016,-0.46226190476190476,-0.3504761904761904,-0.4904761904761905,-0.48595238095238136,-0.08773809523809528,-0.3235714285714293
-1.649193548387097,-1.1826036866359444,-1.1759216589861752,-1.6097926267281102,-1.2979262672811052,-0.2959677419354838,-0.9213133640552997,-0.7811059907834097,-0.36290322580645196,-1.3733870967741932,-1.9465437788018427,-1.4987327188940096,-0.9965437788018452,-1.4505760368663594,-0.878801843317973,-1.0099078341013832,-1.7679723502304148,-1.5479262672811058,-0.5661520737327201,-1.5425115207373263
1.222811059907834,1.6173963133640552,1.6289170506912434,1.0346774193548383,1.7406682027649776,1.358640552995391,2.039631336405529,1.8731566820276497,1.8548387096774208,1.6260368663594469,0.7200460829493083,0.9900921658986173,1.5099078341013819,1.45679723502304,1.4661290322580638,1.47799539170507,1.018548387096775,1.7276497695852544,1.8819124423963167,1.0910138248847923
0.17199155524278686,0.606052076002815,0.8666080225193522,0.26965605207600285,0.4123768472906403,0.27994809992962777,0.18472466572836055,0.7793895144264602,0.48915816326530637,-0.2841572836030968,-0.2932441942294159,0.15855031667839536,0.05617522871217373,0.41284306826178746,0.21472994370161844,0.40563863476425044,-0.25429275158339104,0.466753166783955,0.16721059113300374,0.4448495777621394
-0.5201612903225801,-0.23364055299539288,-0.13847926267280997,-0.3952764976958525,-0.370967741935484,-0.0592165898617516,-0.35011520737327206,-0.17672811059907634,-0.3821428571428558,-0.6965437788018436,-0.38271889400921655,-0.4527649769585267,-0.35852534562212,-0.507373271889402,-0.4059907834101377,-0.4947004608294927,-0.43928571428571406,-0.4642857142857153,-0.7097926267281107,-0.4579493087557571
0.284166666666664,0.37416666666666565,0.6578571428571447,0.3525000000000027,0.286309523809523,0.04202380952380835,-0.0038095238095241513,0.250595238095233,0.09654761904761955,-0.0889285714285748,0.37928571428571445,0.391428571428575,0.8228571428571474,0.2607142857142897,0.44142857142857395,0.5927380952380954,0.036904761904754224,0.044642857142855874,0.1870238095238106,0.20714285714285907
-0.23197217955283023,-0.14478021978022326,0.10621233605104763,-0.2524237858915299,-0.04291688001364946,0.2122119815668171,-0.1731765453678733,0.12994111623143212,0.23875576036865453,-0.36826036866359146,-0.3097072879330973,-0.31798515104967606,0.07518817204302053,-0.2846812596006174,-0.09623041474653604,-0.5837398696964868,-0.05053379416282411,-0.2299936437311274,0.1365207373271886,-0.30402814351547036
-1.6715435139573032,-1.4172023809523857,-1.4710714285714275,-1.7266666666666666,-1.6073809523809572,-1.483928571428578,-1.7298724489795951,-1.3727380952380877,-1.309904761904754,-1.8227380952380905,-1.9423563218390711,-1.7728571428571556,-1.1403571428571482,-1.684589490968797,-1.4788136288998324,-1.318285714285718,-1.3056249999999956,-1.6018783068783087,-1.7861904761904874,-1.726309523809526
-0.4730107526881753,-0.19364055299538308,-0.11338709677419345,-0.3910330261136643,-0.18422427035330458,-0.3913732718893961,-0.5618663594470092,-0.029723502304150884,-0.4543500715080242,-0.49887864823346817,-0.5729377880184323,-0.37736559139785086,-0.15099572086899116,-0.2693817204301112,0.01025345622120355,0.30719847449547544,-0.08718637992831191,-0.24335253456221295,-0.5102235876429404,-0.29873271889401565
-1.4061059907834235,-1.005069124423958,-0.9864055299539238,-1.413479262672805,-0.9182027649769573,-0.9343834419195858,-0.9481566820276477,-0.8004608294930904,-1.1084101382488463,-0.9700460829493132,-1.2725806451612875,-1.1976958525345651,-0.9176068647703914,-1.2384792626728114,-1.096543778801852,-0.8908122119815651,-1.0512672811059858,-1.1733870967742028,-1.262447633012151,-1.2111751152073822
-0.6240773809523787,0.12336080586079845,-0.06571428571427163,-0.726857142857142,0.028857142857145135,-0.2644576719576719,-0.31029967159278016,0.008639455782315508,-0.491126373626372,-0.32787037037036626,-0.7383201058201152,-0.4646173469387733,-0.4010714285714343,-0.3442857142857072,-0.2138435374149701,0.16657509157509054,-0.37755102040815913,-0.5890109890109869,-0.5830952380952326,-0.5544642857142854
-1.6925115207373285,-1.3740783410138278,-1.3744239631336423,-2.1056451612903224,-1.1857142857142815,-1.18594470046083,-1.2538018433179694,-0.8139400921658968,-1.1347926267281139,-1.5319124423963153,-2.1879032258064566,-1.8573732718894007,-1.5759216589861733,-1.7800691244239637,-1.7361751152073701,-1.3829493087557605,-1.6119815668202744,-1.4881336405530021,-1.1490783410138254,-1.9154377880184335
-1.8752380952380956,-1.5884523809523818,-1.4211904761904752,-1.9535714285714287,-1.7064285714285718,-1.970833333333333,-1.8803571428571428,-1.4570238095238093,-2.3886904761904764,-2.048095238095238,-2.4327380952380944,-1.6386904761904755,-1.0824999999999991,-1.576190476190476,-1.5722619047619055,-1.2304761904761903,-1.6504761904761907,-1.6526190476190465,-1.5177380952380954,-1.846904761904761
-0.07822580645161281,0.18191244239631277,0.3756912442396313,-0.4162442396313366,0.5214285714285718,0.5072580645161295,0.5238479262672824,1.0156682027649775,0.556451612903226,0.3685483870967734,-0.4142857142857145,0.01417050691244226,0.255069124423962,-0.07315668202764991,0.014746543778801025,0.1062211981566814,0.22235023041474644,-0.14792626728110592,0.3854608294930886,-0.26831797235023047
-1.0513824884792626,-0.9277649769585259,-0.9291474654377896,-1.4008064516129015,-0.7948156682027636,-0.9091013824884779,-0.8926267281105975,-0.6720046082949311,-0.664516129032255,-1.1255760368663594,-1.6251152073732729,-1.3389400921659003,-1.2642857142857107,-1.0399769585253469,-1.2629032258064523,-0.7736175115207384,-2.0653225806451623,-0.9046082949308767,-0.9213133640552975,-1.3573732718894025
0.48319845179451093,0.45014074595355397,0.64554890921886,0.41017329345531306,0.7759236453201974,1.0517461294862782,0.9924832864180151,0.911409218859958,0.6035670302603802,0.46301020408163285,0.07165728360309642,0.4204961294862769,1.0466924700914848,0.4016361717100632,0.8992127023223082,0.9877814919071076,0.9333919774806465,0.2890438071780435,0.8721366995073883,0.28179539057002123
0.9830645161290343,1.0373271889400923,1.2873271889400923,0.8982718894009212,1.0032258064516109,0.49239631336405454,0.3885944700460806,1.0781105990783422,0.7114055299539181,0.4744239631336393,0.7656682027649762,1.0278801843317984,0.3672811059907839,1.079723502304149,0.9617511520737327,0.7794930875576052,0.45426267281106014,0.6937788018433171,1.0482718894009215,0.9162442396313368
-1.112500000000006,-1.0625000000000018,-0.7988095238095188,-1.2108333333333317,-1.0336904761904773,-1.227976190476193,-1.2371428571428567,-0.9594047619047625,-1.233452380952384,-1.4922619047619072,-1.3240476190476205,-1.171904761904763,-1.543809523809525,-1.1926190476190452,-0.9952380952380953,-1.1939285714285717,-1.4130952380952415,-1.2053571428571423,-1.3629761904761892,-1.1361904761904746
0.5744794333503975,1.0681230060262337,1.012663948954284,0.42499556894717827,0.9570831199863434,0.8412442396313331,0.7235976481805153,0.8525217613927367,0.8710138248847841,0.48335253456221494,0.62900238948626,0.6400793650793624,0.5590591397849529,0.3766090629800374,0.38764055299540345,0.8356149690131893,0.5623694316436207,0.5829095820753203,0.730069124423963,0.4959718564845339
0.05512315270936341,0.33279761904761074,0.41892857142856954,0.08666666666666245,0.48261904761904617,0.9827380952380942,0.223460884353738,0.587261904761899,0.5167619047619105,0.07392857142857778,0.0543103448275879,-0.052857142857146044,0.6196428571428498,0.42874384236453267,0.36118637110017104,0.6983809523809477,0.3877083333333289,0.6647883597883606,0.47047619047618383,0.3336904761904762
