1,2,3,4,5,6,7,8,9,10,11,12
0.06299751154035545,0.13037383042383793,0.2584713338638524,0.7096428535023475,1.41647899460026,2.5721580109734816,6.438490026758098,4.952831843106231,1.8356443917665557,0.6740716994764532,0.30008821468335845,0.06549093741761333
